Filename,Title,Cart Type,Mapper Type,ROM Banks,RAM Banks,RAM Size,ROM Size,Battery,Timer,Rumble,Sensor,Licensee,Old Licensee Code,CGB Functionality,SGB Functionality,Mask ROM Ver,Region,Weird
Brain Drain (USA) (SGB Enhanced).gb,BRAIN DRAIN,MBC1,MBC1,8,0,0x0,0x20000,False,False,False,False,Acclaim,False,None,True,0,Non-Japan (0x1),False
"Asterix & Obelix Contre Cesar (Europe) (En,Fr,De,Es,Nl) (GB Compatible).gbc",ASTERIXBAOP,MBC5,MBC5,64,0,0x0,0x100000,False,False,False,False,"UNKNOWN(b'5T',5T)",False,Extra CGB Functions,False,0,Non-Japan (0x1),True
Star Wars - The Empire Strikes Back (Europe).gb,EMPIRE STRIKES,MBC1,MBC1,8,0,0x0,0x20000,False,False,False,False,Ubisoft,True,None,False,0,Non-Japan (0x1),False
Super Mario Land X.gb,SUPER MARIOLAND,MBC1,MBC1,4,0,0x0,0x10000,False,False,False,False,Nintendo,True,None,False,0,Japan,False
Top Rank Tennis (USA).gb,TOPRANKTENNIS,MBC2+Battery,MBC2,16,1,0x100,0x40000,True,False,False,False,Nintendo,True,None,False,0,Non-Japan (0x1),False
Game Boy Wars (Japan).gb,GBWARS,MBC1+RAM+Battery,MBC1,16,1,0x800,0x40000,True,False,False,False,Nintendo,True,None,False,0,Japan,False
Animorphs (USA).gbc,ANIMORPHSBAME,MBC5,MBC5,64,0,0x0,0x100000,False,False,False,False,UbiSoft,False,CGB Only,False,0,Non-Japan (0x1),False
"Superman (USA, Europe) (SGB Enhanced).gb",SUPERMAN,MBC1,MBC1,8,0,0x0,0x20000,False,False,False,False,Titus,False,None,True,0,Non-Japan (0x1),False
Kenyuu Densetsu Yaiba (Japan).gb,YAIBA,MBC1,MBC1,16,0,0x0,0x40000,False,False,False,False,Banpresto,True,None,False,0,Japan,False
Nekketsu Koukou Dodgeball-bu - Kyouteki! Dodge Soldier no Maki (Japan).gb,DODGE BALL,MBC1,MBC1,8,0,0x0,0x20000,False,False,False,False,Technos Japan,True,None,False,0,Japan,False
Star Wars Episode I - Racer (USA).gbc,EPISODE1RCRVYHE,MBC5+RAM+Rumble+Battery,MBC5,128,1,0x800,0x200000,True,False,True,False,LucasArts,False,CGB Only,False,0,Non-Japan (0x1),False
Pocket Monsters - Midori (Japan) (Rev A) (SGB Enhanced).gb,POKEMON GREEN,MBC1+RAM+Battery,MBC1,32,4,0x4000,0x80000,True,False,False,False,Nintendo R&D1,False,None,True,1,Japan,False
Spy vs. Spy (USA).gbc,SPY VS. SPYAS6E,MBC5,MBC5,64,0,0x0,0x100000,False,False,False,False,Kemco,False,Extra CGB Functions,False,0,Non-Japan (0x1),False
NHL Blades of Steel 2000 (USA).gbc,BLADES Y2K ANVE,MBC5+RAM+Battery,MBC5,64,1,0x800,0x100000,True,False,False,False,Konami,False,CGB Only,False,0,Non-Japan (0x1),False
Portal Runner (USA).gbc,PORTALRUNERBAVE,MBC5,MBC5,64,0,0x0,0x100000,False,False,False,False,"UNKNOWN(b'5H',5H)",False,CGB Only,False,0,Non-Japan (0x1),True
Super Pachinko Taisen (Japan) (SGB Enhanced).gb,S-PACHINKO WARS ,MBC1,MBC1,16,0,0x0,0x40000,False,False,False,False,"UNKNOWN(b'D9',D9)",False,None,True,0,Japan,True
Gex - Enter the Gecko (USA).gbc,GEX GECKO,MBC5,MBC5,64,0,0x0,0x100000,False,False,False,False,"UNKNOWN(b'4Z',4Z)",False,Extra CGB Functions,False,0,Non-Japan (0x1),True
Shanghai Pocket (USA) (SGB Enhanced) (GB Compatible).gbc,SHANGHAI POCKET,MBC5,MBC5,64,0,0x0,0x100000,False,False,False,False,Sunsoft,False,Extra CGB Functions,True,0,Non-Japan (0x1),False
Mega Man Xtreme (USA).gbc,MEGAMAN XBM6E,MBC5+RAM+Battery,MBC5,64,1,0x800,0x100000,True,False,False,False,Capcom,False,Extra CGB Functions,False,0,Non-Japan (0x1),False
Pocket Puyo Puyo Tsuu (Japan) (SGB Enhanced).gb,POCKET PUYOPUYO2,MBC1,MBC1,16,0,0x0,0x40000,False,False,False,False,"UNKNOWN(b'BJ',BJ)",False,None,True,0,Japan,True
Catwoman (Europe).gbc,CATWOMANA3CP,MBC5,MBC5,64,0,0x0,0x100000,False,False,False,False,Kemco,False,CGB Only,False,0,Non-Japan (0x1),False
"Hunt for Red October, The (USA, Europe).gb",RED OCTOBER,MBC1,MBC1,8,0,0x0,0x20000,False,False,False,False,Park Plac,True,None,False,0,Non-Japan (0x1),False
Berks (World) (Aftermarket) (Homebrew).gbc,BERKS,MBC5+RAM+Battery,MBC5,16,4,0x4000,0x40000,True,False,False,False,none,False,CGB Only,False,1,Japan,False
"Adventure Island II - Aliens in Paradise (USA, Europe).gb",ADVENTUREISLAND2,MBC1,MBC1,16,0,0x0,0x40000,False,False,False,False,Hudsonsoft,True,None,False,0,Non-Japan (0x1),False
Karakuri Kengou Den Musashi Lord (Japan).gb,GB MUSASHIROAD 1,MBC1,MBC1,8,0,0x0,0x20000,False,False,False,False,Uutaka,True,None,False,0,Japan,False
"Smurfs Nightmare, The (Europe) (En,Fr,De,Es).gb",THE SMURFS 3,MBC1,MBC1,16,0,0x0,0x40000,False,False,False,False,Infogrames,False,None,False,0,Non-Japan (0x1),False
Double Dragon (Japan).gb,DOUBLE DRAGON,MBC1,MBC1,8,0,0x0,0x20000,False,False,False,False,Technos Japan,True,None,False,0,Japan,False
Darkwing Duck (Europe).gb,DARK WING DUCK,MBC1,MBC1,8,0,0x0,0x20000,False,False,False,False,Capcom,True,None,False,0,Non-Japan (0x1),False
Trump Collection GB (Japan).gb,TRUMP COLLECTION,MBC1,MBC1,8,0,0x0,0x20000,False,False,False,False,"UNKNOWN(b'9H',9H)",False,None,False,0,Japan,True
Chibi Maruko-chan 3 - Mezase! Game Taishou no Maki (Japan).gb,CHIBIMARUKO3,MBC1,MBC1,8,0,0x0,0x20000,False,False,False,False,Takara,True,None,False,0,Japan,False
Army Men - Sarge's Heroes 2 (USA).gbc,AM SH2BSHE,MBC5,MBC5,64,0,0x0,0x100000,False,False,False,False,"UNKNOWN(b'5H',5H)",False,CGB Only,False,0,Non-Japan (0x1),True
Nobunaga no Yabou - Game Boy Ban (Japan).gb,NOBUNAGA,MBC1+RAM+Battery,MBC1,8,1,0x800,0x20000,True,False,False,False,Koei,True,None,False,0,Japan,False
Zerd no Densetsu (Japan).gb,LEGEND OF ZERD,MBC1+RAM+Battery,MBC1,8,1,0x800,0x20000,True,False,False,False,Vic Tokai,True,None,False,0,Japan,False
Mr. Do! (USA).gb,MR.DO!,MBC1,MBC1,4,0,0x0,0x10000,False,False,False,False,Ocean,True,None,False,0,Non-Japan (0x1),False
Return of the Ninja (USA).gbc,NINJABNJE,MBC5,MBC5,64,0,0x0,0x100000,False,False,False,False,Victor Interactive Software,False,CGB Only,False,0,Non-Japan (0x1),False
"Little Mermaid II, The - Pinball Frenzy (USA) (En,Fr,De,Es,It) (Rumble Version).gbc",PNBALFRENZYVM2E,MBC5+RAM+Rumble+Battery,MBC5,64,1,0x800,0x100000,True,False,True,False,Nintendo R&D1,False,CGB Only,False,0,Non-Japan (0x1),False
"Batman Forever (USA, Europe).gb",BATMAN FOREVER,MBC1,MBC1,16,0,0x0,0x40000,False,False,False,False,Acclaim,False,None,False,0,Non-Japan (0x1),False
Zelda no Densetsu - Yume o Miru Shima (Japan).gb,ZELDA,MBC1+RAM+Battery,MBC1,32,1,0x800,0x80000,True,False,False,False,Nintendo,True,None,False,0,Japan,False
"Street Racer (USA, Europe).gb",STREET RACER,MBC1,MBC1,8,0,0x0,0x20000,False,False,False,False,UbiSoft,False,None,False,0,Non-Japan (0x1),False
Bass Fishing Tatsujin Techou (Japan).gb,TATSUJINTECHO,MBC1,MBC1,32,0,0x0,0x80000,False,False,False,False,"UNKNOWN(b'0H',0H)",False,None,False,0,Japan,True
"Tail 'Gator (USA, Europe).gb",TAIL GATOR,MBC1,MBC1,4,0,0x0,0x10000,False,False,False,False,Natsume,True,None,False,0,Non-Japan (0x1),False
"Jurassic Park (Europe) (En,Fr,De,Es,It).gb",JURASSIC PARK,MBC1,MBC1,16,0,0x0,0x40000,False,False,False,False,Ocean,True,None,False,0,Non-Japan (0x1),False
Polaris SnoCross (USA) (Rumble Version).gbc,SNOCROSSVPSE,MBC5+Rumble,MBC5,64,0,0x0,0x100000,False,False,True,False,"UNKNOWN(b'5P',5P)",False,CGB Only,False,0,Non-Japan (0x1),True
Quest - Brian's Journey (USA).gbc,QUESTRPGAQRE,MBC5+RAM+Battery,MBC5,128,1,0x800,0x200000,True,False,False,False,Sunsoft,False,Extra CGB Functions,False,0,Non-Japan (0x1),False
Game Boy Gallery 2 (Australia) (SGB Enhanced).gb,GAMEBOY GALLERY2,MBC1+RAM+Battery,MBC1,16,1,0x800,0x40000,True,False,False,False,Nintendo R&D1,False,None,True,0,Non-Japan (0x1),False
InfoGenius Systems - Personal Organizer with Phone Book (Europe).gb,PERSONAL ORGANIZ,MBC1+RAM+Battery,MBC1,4,1,0x800,0x10000,True,False,False,False,Gametek,True,None,False,0,Non-Japan (0x1),False
Monopoly (USA).gb,MONOPOLY,MBC1,MBC1,8,0,0x0,0x20000,False,False,False,False,Sculptered Soft,True,None,False,0,Non-Japan (0x1),False
Yakuman (Japan).gb,YAKUMAN,ROM ONLY,ROM ONLY,2,0,0x0,0x8000,False,False,False,False,Nintendo,True,None,False,0,Japan,False
Mickey Mouse (Europe).gb,MICKEY MOUSE,MBC1,MBC1,8,0,0x0,0x20000,False,False,False,False,Kemco,True,None,False,0,Non-Japan (0x1),False
Wario Land - Super Mario Land 3 (World).gb,SUPERMARIOLAND3,MBC1+RAM+Battery,MBC1,32,1,0x800,0x80000,True,False,False,False,Nintendo,True,None,False,0,Japan,False
Kirby no Kirakira Kids (Japan) (SGB Enhanced).gb,KIRAKIRA KIDS,MBC1+RAM+Battery,MBC1,16,1,0x800,0x40000,True,False,False,False,Nintendo R&D1,False,None,True,0,Japan,False
Pokemon - Blaue Edition (Germany) (SGB Enhanced).gb,POKEMON BLUE,MBC5+RAM+Battery,MBC5,64,4,0x4000,0x100000,True,False,False,False,Nintendo R&D1,False,None,True,0,Non-Japan (0x1),False
King of the Zoo (Europe).gb,KINGOFTHEZOO,MBC1,MBC1,4,0,0x0,0x10000,False,False,False,False,Nintendo,True,None,False,0,Japan,False
Torpedo Range (Japan).gb,TORPEDO RANGE,MBC2+Battery,MBC2,8,1,0x100,0x20000,True,False,False,False,Seta,True,None,False,0,Japan,False
All Star Tennis 2000 (Europe) (AZTX) (Proto) (GB Compatible).gbc,AST2000AZTX,MBC5+RAM+Battery,MBC5,64,1,0x800,0x100000,True,False,False,False,UbiSoft,False,Extra CGB Functions,False,0,Non-Japan (0x1),False
Medarot - Parts Collection (Japan) (SGB Enhanced).gb,PARTS COLLECTION,MBC1+RAM+Battery,MBC1,32,4,0x4000,0x80000,True,False,False,False,"UNKNOWN(b'9C',9C)",False,None,True,0,Japan,True
Mega Man IV (USA).gb,MEGAMAN4,MBC1,MBC1,32,0,0x0,0x80000,False,False,False,False,Capcom,True,None,False,0,Non-Japan (0x1),False
Trump Boy II (Japan).gb, - TRUMP BOY2 - ,MBC1,MBC1,4,0,0x0,0x10000,False,False,False,False,Arc,True,None,False,0,Japan,False
Jimmy Connors no Pro Tennis Tour (Japan).gb,J CONNORS TENNIS,MBC1,MBC1,4,0,0x0,0x10000,False,False,False,False,Misawa Entertainment,True,None,False,0,Japan,False
Pokemon Pinball (USA) (SGB Enhanced).gbc,POKEPINBALLVPHE,MBC5+RAM+Rumble+Battery,MBC5,64,1,0x800,0x100000,True,False,True,False,Nintendo R&D1,False,Extra CGB Functions,True,0,Non-Japan (0x1),False
Tasmania Monogatari (Japan).gb,TASMANIA STORY,ROM ONLY,ROM ONLY,2,0,0x0,0x8000,False,False,False,False,Pony Canyon,True,None,False,0,Japan,False
"Kirby's Dream Land (USA, Europe).gb",KIRBY DREAM LAND,MBC1,MBC1,16,0,0x0,0x40000,False,False,False,False,Nintendo,True,None,False,0,Non-Japan (0x1),False
Maui Mallard (USA).gb,MAUI MALLARD,MBC1,MBC1,16,0,0x0,0x40000,False,False,False,False,Sunsoft,False,None,False,0,Non-Japan (0x1),False
"Attack of the Killer Tomatoes (USA, Europe).gb",KILLER TOMATOES,MBC1,MBC1,8,0,0x0,0x20000,False,False,False,False,THQ,True,None,False,0,Non-Japan (0x1),False
Metal Masters (USA).gb,METAL MASTERS,MBC1,MBC1,8,0,0x0,0x20000,False,False,False,False,Electro Brain,True,None,False,0,Non-Japan (0x1),False
Tiny Toon Adventures - Wacky Sports (Europe).gb,TINY TOON WACKY,MBC1,MBC1,8,0,0x0,0x20000,False,False,False,False,Konami,False,None,False,0,Non-Japan (0x1),False
"Boxxle II (USA, Europe).gb",BOXXLE2,ROM ONLY,ROM ONLY,2,0,0x0,0x8000,False,False,False,False,Pony Canyon,True,None,False,0,Non-Japan (0x1),False
"Addams Family, The (USA).gb",ADDAMS FAMILY,MBC1,MBC1,8,0,0x0,0x20000,False,False,False,False,Ocean,True,None,False,0,Non-Japan (0x1),False
NBA In the Zone 2000 (USA).gbc,NBAITZ2000 AJ7E,MBC5+RAM+Battery,MBC5,128,1,0x800,0x200000,True,False,False,False,Konami,False,CGB Only,False,0,Non-Japan (0x1),False
"Hyper Black Bass '95 (Japan) (En,Ja).gb",HYPER BB 95,MBC1,MBC1,16,0,0x0,0x40000,False,False,False,False,"UNKNOWN(b'0H',0H)",False,None,False,0,Japan,True
Chachamaru Boukenki 3 - Abyss no Tou (Japan).gb,ABYSS NO TOU,MBC2+Battery,MBC2,8,1,0x100,0x20000,True,False,False,False,Human,True,None,False,0,Japan,False
Space Invasion (Europe) (Unl).gbc,Space Invasion ,UNKNOWN,UNKNOWN,8,1,0x800,0x20000,False,False,False,False,None,True,Extra CGB Functions,False,0,Japan,True
Zoboomafoo - Playtime in Zobooland (USA).gbc,ZOBOOMAFOOBZBE,MBC5,MBC5,64,0,0x0,0x100000,False,False,False,False,"UNKNOWN(b'7H',7H)",False,CGB Only,False,0,Non-Japan (0x1),True
Caesars Palace (USA).gb,CAESARS PALACE,MBC1,MBC1,8,0,0x0,0x20000,False,False,False,False,Virgin,True,None,False,0,Non-Japan (0x1),False
"Spider-Man - X-Men (USA, Europe).gb",SPIDERMAN XMEN,MBC1,MBC1,8,0,0x0,0x20000,False,False,False,False,LJN,True,None,False,0,Non-Japan (0x1),False
Blades of Steel (Europe).gb,BLADES OF STEEL,MBC1,MBC1,8,0,0x0,0x20000,False,False,False,False,Ultra,True,None,False,0,Non-Japan (0x1),False
Emo Cheng DX (Taiwan) (Beta) (Unl).gbc,EMO  -by WS    ,MBC5+RAM+Battery,MBC5,64,4,0x4000,0x100000,True,False,False,False,Nintendo R&D1,False,Extra CGB Functions,False,0,Japan,False
Ultima - Runes of Virtue II (USA).gb,RUNES OF VIRTUE2,MBC2+Battery,MBC2,16,1,0x100,0x40000,True,False,False,False,Pony Canyon,True,None,False,0,Non-Japan (0x1),False
"Samurai Shodown (USA, Europe) (Beta) (SGB Enhanced).gb",SAMURAI SHODOWN,MBC1,MBC1,32,0,0x0,0x80000,False,False,False,False,"UNKNOWN(b'A7',A7)",False,None,True,0,Non-Japan (0x1),True
Dragon's Lair - The Legend (USA).gb,DLAIR THE LEGEND,MBC1,MBC1,8,0,0x0,0x20000,False,False,False,False,Sony Imagesoft,True,None,False,0,Non-Japan (0x1),False
Toy Story (Europe) (SGB Enhanced).gb,TOY STORY,MBC1,MBC1,32,0,0x0,0x80000,False,False,False,False,Nintendo R&D1,False,None,True,0,Non-Japan (0x1),False
Goukaku Boy Series - Shikakui Atama o Maruku Suru - Rika Battle Hen (Japan).gb,SIKAKU RIKAAE8J,MBC1,MBC1,16,0,0x0,0x40000,False,False,False,False,"UNKNOWN(b'9C',9C)",False,None,False,0,Japan,True
Pop Up (Europe).gb,POP UP,ROM ONLY,ROM ONLY,2,0,0x0,0x8000,False,False,False,False,Infogrammes,True,None,False,0,Non-Japan (0x1),False
Sakigake!! Otoko Juku - Meioutou Kessen (Japan).gb,GB OTOKOJYUKU 1,MBC1,MBC1,8,0,0x0,0x20000,False,False,False,False,Uutaka,True,None,False,0,Japan,False
Dance Dance Revolution GB - Disney Mix (Japan).gbc,DDR DISNEYBD7J,MBC5+RAM+Battery,MBC5,128,1,0x800,0x200000,True,False,False,False,Konami,False,CGB Only,False,0,Japan,False
"Mercenary Force (USA, Europe).gb",MERCENARY FORCE,MBC1,MBC1,8,0,0x0,0x20000,False,False,False,False,Meldac,True,None,False,0,Non-Japan (0x1),False
"Donkey Kong Land (USA, Europe) (SGB Enhanced).gb",DONKEYKONGLAND95,MBC1+RAM+Battery,MBC1,32,1,0x800,0x80000,True,False,False,False,Nintendo R&D1,False,None,True,0,Non-Japan (0x1),False
Card Sharks (USA) (Proto).gbc,HOYLE 14 CARDS,MBC5,MBC5,16,0,0x0,0x40000,False,False,False,False,"UNKNOWN(b'5Z',5Z)",False,Extra CGB Functions,False,0,Non-Japan (0x1),True
Flipull (Japan).gb,FLIPULL,ROM ONLY,ROM ONLY,2,0,0x0,0x8000,False,False,False,False,Taito,True,None,False,0,Japan,False
Mega Man III (USA).gb,MEGAMAN3,MBC1,MBC1,16,0,0x0,0x40000,False,False,False,False,Capcom,True,None,False,0,Non-Japan (0x1),False
Pachinko Monogatari Gaiden (Japan) (SGB Enhanced).gb,PACHINCOGAIDEN,MBC1,MBC1,32,0,0x0,0x80000,False,False,False,False,KSS,False,None,True,0,Japan,False
"Yoshi's Cookie (USA, Europe).gb",YOSHI'S COOKIE,MBC1,MBC1,8,0,0x0,0x20000,False,False,False,False,Nintendo,True,None,False,0,Non-Japan (0x1),False
"Arcade Classic No. 4 - Defender & Joust (USA, Europe) (SGB Enhanced).gb",DEFENDER/JOUST,MBC1,MBC1,8,0,0x0,0x20000,False,False,False,False,Nintendo R&D1,False,None,True,0,Non-Japan (0x1),False
"Prehistorik Man (USA, Europe).gb",PREHISTORIK MAN,MBC1,MBC1,8,0,0x0,0x20000,False,False,False,False,Titus,True,None,False,0,Non-Japan (0x1),False
"MTV Sports - Skateboarding featuring Andy MacDonald (USA, Europe).gbc",MTVSK8BMTE,MBC5,MBC5,64,0,0x0,0x100000,False,False,False,False,THQ,False,CGB Only,False,0,Non-Japan (0x1),False
"4 in 1 (Europe) (En,Zh) (4B-003, Sachen-Commin) (Unl).gb",gOT,MBC1,MBC1,16384,0,0x0,0x10000000,False,False,False,False,Malibu,True,None,False,115,Non-Japan (0x89),True
Sumo Fighter (USA).gb,SUMO FIGHTER,MBC1,MBC1,8,0,0x0,0x20000,False,False,False,False,Hector,True,None,False,0,Non-Japan (0x1),False
Conker's Pocket Tales (USA) (SGB Enhanced).gbc,CONKER CGBACRE,MBC5+RAM+Battery,MBC5,128,1,0x800,0x200000,True,False,False,False,"UNKNOWN(b'4Y',4Y)",False,Extra CGB Functions,True,0,Non-Japan (0x1),True
International Superstar Soccer 99 (Europe) (SGB Enhanced) (GB Compatible).gbc,ISS99,MBC5+RAM+Battery,MBC5,64,1,0x800,0x100000,True,False,False,False,Konami,False,Extra CGB Functions,True,0,Non-Japan (0x1),False
HAL Wrestling (USA) (Beta).gb,PROWRES,MBC1,MBC1,8,0,0x0,0x20000,False,False,False,False,HAL,True,None,False,0,Non-Japan (0x1),False
"FIFA Soccer '97 (USA, Europe) (SGB Enhanced).gb",FIFA SOCCER 97,MBC1,MBC1,32,0,0x0,0x80000,False,False,False,False,"UNKNOWN(b'4S',4S)",False,None,True,0,Non-Japan (0x1),True
"Legend of Prince Valiant, The (Europe) (En,Fr,De).gb",PRINCE VALIANT,MBC1,MBC1,8,0,0x0,0x20000,False,False,False,False,Ocean,True,None,False,0,Non-Japan (0x1),False
Mani 4 in 1 (China) (DMG-601 CHN).gb,TETRIS SET,MBC3+RAM+Timer+Battery,MBC3,16,0,0x0,0x40000,True,True,False,False,"UNKNOWN(b'3:',3:)",False,None,True,0,Non-Japan (0xb),True
Boulder Dash (Europe).gb,BOULDER DASH,MBC1,MBC1,4,0,0x0,0x10000,False,False,False,False,Broderbund,True,None,False,0,Non-Japan (0x1),False
Zoids Densetsu (Japan).gb,ZOIDS J1,MBC1,MBC1,4,0,0x0,0x10000,False,False,False,False,Tomy,True,None,False,0,Japan,False
Pierre le Chef Is... Out to Lunch (Europe).gb,OUT TO LUNCH,MBC1,MBC1,8,0,0x0,0x20000,False,False,False,False,Mindscape,True,None,False,0,Non-Japan (0x1),False
"Mortal Kombat II (USA, Europe).gb",MORTAL KOMBAT II,MBC1,MBC1,16,0,0x0,0x40000,False,False,False,False,Acclaim,False,None,False,0,Non-Japan (0x1),False
Operation C (USA).gb,OPERATION C,MBC1,MBC1,8,0,0x0,0x20000,False,False,False,False,Ultra,True,None,False,0,Non-Japan (0x1),False
Rockman World 5 (Japan) (SGB Enhanced).gb,ROCKMANWORLD5,MBC1,MBC1,32,0,0x0,0x80000,False,False,False,False,Capcom,False,None,True,0,Japan,False
Teenage Mutant Hero Turtles - Fall of the Foot Clan (Europe).gb,TMHT FOOT CLAN,MBC1,MBC1,8,0,0x0,0x20000,False,False,False,False,Konami,True,None,False,0,Non-Japan (0x1),False
Square Deal - The Game of Two-Dimensional Poker (USA).gb,SQUARE DEAL,MBC1,MBC1,4,0,0x0,0x10000,False,False,False,False,Hector,True,None,False,0,Non-Japan (0x1),False
World Ice Hockey (Japan).gb,WORLD ICE HOKKEY,MBC1,MBC1,8,0,0x0,0x20000,False,False,False,False,Athena,True,None,False,0,Japan,False
Nemesis II - The Return of the Hero (Europe).gb,NEMESIS 2 HERO,MBC1,MBC1,16,0,0x0,0x40000,False,False,False,False,Konami,True,None,False,0,Non-Japan (0x1),False
Uchuu no Kishi Tekkaman Blade (Japan).gb,GB TEKKAMANBLADE,MBC1,MBC1,8,0,0x0,0x20000,False,False,False,False,Uutaka,True,None,False,0,Japan,False
Centipede (USA).gb,CENTIPEDE,MBC1,MBC1,8,0,0x0,0x20000,False,False,False,False,Majesco,False,None,False,0,Non-Japan (0x1),False
"Super R.C. Pro-Am (USA, Europe).gb",SUPER RC PRO-AM,MBC1,MBC1,8,0,0x0,0x20000,False,False,False,False,Nintendo,True,None,False,0,Non-Japan (0x1),False
"4 in 1 (Europe) (4B-007, Sachen) (Unl).gb",gOT,MBC1,MBC1,16384,0,0x0,0x10000000,False,False,False,False,Malibu,True,None,False,115,Non-Japan (0x89),True
Alien vs Predator (Japan).gb,ALIEN V PREDATOR,MBC1,MBC1,8,0,0x0,0x20000,False,False,False,False,Ask Kodansha,True,None,False,0,Japan,False
Monster Rancher Battle Card GB (USA) (SGB Enhanced).gbc,MR CARD GBA6TE,MBC5+RAM+Battery,MBC5,128,1,0x800,0x200000,True,False,False,False,"UNKNOWN(b'9B',9B)",False,Extra CGB Functions,True,0,Non-Japan (0x1),True
Akazukin Chacha (Japan) (SGB Enhanced).gb,AKAZUKIN-CHACHA,MBC1,MBC1,16,0,0x0,0x40000,False,False,False,False,"UNKNOWN(b'DA',DA)",False,None,True,0,Japan,True
NBA 3-on-3 Featuring Kobe Bryant (USA) (SGB Enhanced).gbc,NBA 3 ON 3 ACVE,MBC5+RAM+Battery,MBC5,64,1,0x800,0x100000,True,False,False,False,Nintendo R&D1,False,Extra CGB Functions,True,0,Non-Japan (0x1),False
Batman Beyond - Return of the Joker (USA).gbc,BATMAN ROTJBTKE,MBC5,MBC5,64,0,0x0,0x100000,False,False,False,False,UbiSoft,False,CGB Only,False,0,Non-Japan (0x1),False
"Little Mermaid, The (Europe).gb",LITTLE MERMAID,MBC1,MBC1,8,0,0x0,0x20000,False,False,False,False,Capcom,True,None,False,0,Non-Japan (0x1),False
Robot Poncots - Sun Version (Japan) (SGB Enhanced) (GB Compatible).gbc,ROBOPON SUN,HuC3,HuC3,64,4,0x4000,0x100000,False,False,False,False,Hudson Soft,False,Extra CGB Functions,True,0,Japan,False
Dungeon Savior (Japan) (SGB Enhanced) (GB Compatible).gbc,D-SAVIORADWJ,MBC5+RAM+Battery,MBC5,256,4,0x4000,0x400000,True,False,False,False,"UNKNOWN(b'AH',AH)",False,Extra CGB Functions,True,0,Japan,True
Nemesis II (Japan).gb,NEMESIS 2,MBC1,MBC1,16,0,0x0,0x40000,False,False,False,False,Konami,True,None,False,0,Japan,False
Puyo Puyo (Japan) (SGB Enhanced).gb,PUYOPUYO,MBC1,MBC1,16,0,0x0,0x40000,False,False,False,False,"UNKNOWN(b'D9',D9)",False,None,True,0,Japan,True
Looney Tunes Collector - Martian Quest! (Japan).gbc,LOONEYTUNESALMJ,MBC5+RAM+Battery,MBC5,128,1,0x800,0x200000,True,False,False,False,"UNKNOWN(b'9K',9K)",False,CGB Only,False,0,Japan,True
Max (Europe).gb,MAX,MBC1,MBC1,4,0,0x0,0x10000,False,False,False,False,Infogrammes,True,None,False,0,Non-Japan (0x1),False
Robopon - Sun Version (USA) (Beta) (SGB Enhanced) (GB Compatible).gbc,SUNHREE,HuC3,HuC3,64,4,0x4000,0x100000,False,False,False,False,"UNKNOWN(b'EB',EB)",False,Extra CGB Functions,True,0,Non-Japan (0x1),True
VS Battler (Japan).gb,VS BATTLER,MBC1,MBC1,4,0,0x0,0x10000,False,False,False,False,Use,True,None,False,0,Japan,False
Pang (Europe).gb,PANG,MBC1,MBC1,8,0,0x0,0x20000,False,False,False,False,Hudsonsoft,True,None,False,0,Non-Japan (0x1),False
Spot - The Cool Adventure (Japan).gb,SPOT COOL ADV,MBC1,MBC1,8,0,0x0,0x20000,False,False,False,False,Virgin,True,None,False,0,Japan,False
"Road Rash (USA, Europe) (Beta).gb",ROAD RASH,MBC1,MBC1,8,0,0x0,0x20000,False,False,False,False,Ocean,True,None,False,0,Non-Japan (0x1),False
Dragon Warrior I & II (USA) (SGB Enhanced).gbc,DW1&2AEDE,MBC5+RAM+Battery,MBC5,128,1,0x800,0x200000,True,False,False,False,"UNKNOWN(b'B4',B4)",False,Extra CGB Functions,True,0,Non-Japan (0x1),True
Xenon 2 - Megablast (Japan).gb,XENON 2,MBC1,MBC1,8,0,0x0,0x20000,False,False,False,False,PCM Complete,True,None,False,0,Japan,False
Project S-11 (USA).gbc,PROJECTS11BPJE,MBC5,MBC5,32,0,0x0,0x80000,False,False,False,False,Atlus,False,CGB Only,False,0,Non-Japan (0x1),False
"Marble Madness (USA, Europe).gbc",M_MADNESS  ANNE,MBC5,MBC5,64,0,0x0,0x100000,False,False,False,False,"UNKNOWN(b'5D',5D)",False,CGB Only,False,0,Non-Japan (0x1),True
Cult Jump (Japan).gb,GB CULT JUMP,MBC1,MBC1,16,0,0x0,0x40000,False,False,False,False,Bandai,True,None,False,0,Japan,False
"NHL '96 (USA, Europe) (SGB Enhanced).gb",NHL 96,MBC1,MBC1,32,0,0x0,0x80000,False,False,False,False,"UNKNOWN(b'4S',4S)",False,None,True,0,Non-Japan (0x1),True
Who Framed Roger Rabbit (Spain).gb,ROGER RABBIT,MBC1,MBC1,8,0,0x0,0x20000,False,False,False,False,Capcom,True,None,False,0,Non-Japan (0x1),False
Selection I & II (Japan) (SGB Enhanced).gb,SELECTION 1&2,MBC1+RAM+Battery,MBC1,32,1,0x800,0x80000,True,False,False,False,Kemco Japan,False,None,True,0,Japan,False
Dragon Warrior Monsters 2 - Tara's Adventure (USA) (SGB Enhanced).gbc,DWM2-TBQIE,MBC5+RAM+Battery,MBC5,256,4,0x4000,0x400000,True,False,False,False,"UNKNOWN(b'B4',B4)",False,Extra CGB Functions,True,0,Non-Japan (0x1),True
